ts,fuel,mw
2026-09-22 00:30:00,bituminous_coal,16305.151
2026-09-22 00:30:00,lng,11051.834
2026-09-22 00:30:00,renewable,3498.616
2026-09-22 00:30:00,hydro,595.498
2026-09-22 00:30:00,oil,126.66
2026-09-22 00:30:00,anthracite,55.731
2026-09-22 00:30:00,solar,0.0
2026-09-22 00:30:00,pumped,0.0
2026-09-22 00:35:00,nuclear,19675.032
2026-09-22 00:35:00,bituminous_coal,16261.789
2026-09-22 00:35:00,lng,10957.893
2026-09-22 00:35:00,renewable,3444.008
2026-09-22 00:35:00,hydro,567.503
2026-09-22 00:35:00,oil,139.173
2026-09-22 00:35:00,anthracite,9.738
2026-09-22 00:35:00,solar,0.0
2026-09-22 00:35:00,pumped,0.0
2026-09-22 00:40:00,nuclear,19598.023
2026-09-22 00:40:00,bituminous_coal,16198.634
2026-09-22 00:40:00,lng,10970.231
2026-09-22 00:40:00,renewable,3469.493
2026-09-22 00:40:00,hydro,608.684
2026-09-22 00:40:00,oil,141.421
2026-09-22 00:40:00,anthracite,32.82
2026-09-22 00:40:00,solar,0.0
2026-09-22 00:40:00,pumped,0.0
2026-09-22 00:45:00,nuclear,19546.8
2026-09-22 00:45:00,bituminous_coal,16063.63
2026-09-22 00:45:00,lng,10964.27
2026-09-22 00:45:00,renewable,3496.677
2026-09-22 00:45:00,hydro,531.666
2026-09-22 00:45:00,oil,134.906
2026-09-22 00:45:00,anthracite,77.541
2026-09-22 00:45:00,solar,0.0
2026-09-22 00:45:00,pumped,0.0
2026-09-22 00:50:00,nuclear,19546.726
2026-09-22 00:50:00,bituminous_coal,16078.698
2026-09-22 00:50:00,lng,10912.342
2026-09-22 00:50:00,renewable,3404.87
2026-09-22 00:50:00,hydro,577.71
2026-09-22 00:50:00,oil,124.087
2026-09-22 00:50:00,anthracite,17.661
2026-09-22 00:50:00,solar,0.0
2026-09-22 00:50:00,pumped,0.0
2026-09-22 00:55:00,nuclear,19484.085
2026-09-22 00:55:00,bituminous_coal,16000.114
2026-09-22 00:55:00,lng,10854.304
2026-09-22 00:55:00,renewable,3469.25
2026-09-22 00:55:00,hydro,619.53
2026-09-22 00:55:00,oil,122.636
2026-09-22 00:55:00,anthracite,78.897
2026-09-22 00:55:00,solar,0.0
2026-09-22 00:55:00,pumped,0.0
2026-09-22 01:00:00,nuclear,19369.569
2026-09-22 01:00:00,bituminous_coal,15930.726
2026-09-22 01:00:00,lng,10852.977
2026-09-22 01:00:00,renewable,3407.266
2026-09-22 01:00:00,hydro,551.984
2026-09-22 01:00:00,oil,147.757
2026-09-22 01:00:00,anthracite,29.49
2026-09-22 01:00:00,solar,0.0
2026-09-22 01:00:00,pumped,-1200.0
2026-09-22 01:05:00,nuclear,19321.439
2026-09-22 01:05:00,bituminous_coal,15909.035
2026-09-22 01:05:00,lng,10764.091
2026-09-22 01:05:00,renewable,3386.231
2026-09-22 01:05:00,hydro,613.812
2026-09-22 01:05:00,oil,182.347
2026-09-22 01:05:00,anthracite,66.912
2026-09-22 01:05:00,solar,0.0
2026-09-22 01:05:00,pumped,-1200.0
2026-09-22 01:10:00,nuclear,19233.952
2026-09-22 01:10:00,bituminous_coal,15853.07
2026-09-22 01:10:00,lng,10815.696
2026-09-22 01:10:00,renewable,3406.687
2026-09-22 01:10:00,hydro,589.242
2026-09-22 01:10:00,oil,218.087
2026-09-22 01:10:00,anthracite,83.373
2026-09-22 01:10:00,solar,0.0
2026-09-22 01:10:00,pumped,-1200.0
2026-09-22 01:15:00,nuclear,19223.19
2026-09-22 01:15:00,bituminous_coal,15858.363
2026-09-22 01:15:00,lng,10767.15
2026-09-22 01:15:00,renewable,3441.895
2026-09-22 01:15:00,hydro,606.991
2026-09-22 01:15:00,oil,189.92
2026-09-22 01:15:00,anthracite,87.605
2026-09-22 01:15:00,solar,0.0
2026-09-22 01:15:00,pumped,-1200.0
2026-09-22 01:20:00,nuclear,19151.155
2026-09-22 01:20:00,bituminous_coal,15756.643
2026-09-22 01:20:00,lng,10683.479
2026-09-22 01:20:00,renewable,3393.373
2026-09-22 01:20:00,hydro,605.004
2026-09-22 01:20:00,oil,129.561
2026-09-22 01:20:00,anthracite,103.626
2026-09-22 01:20:00,solar,0.0
2026-09-22 01:20:00,pumped,-1200.0
2026-09-22 01:25:00,nuclear,19096.116
2026-09-22 01:25:00,bituminous_coal,15732.733
2026-09-22 01:25:00,lng,10727.894
2026-09-22 01:25:00,renewable,3368.353
2026-09-22 01:25:00,hydro,519.849
2026-09-22 01:25:00,oil,155.273
2026-09-22 01:25:00,anthracite,25.95
2026-09-22 01:25:00,solar,0.0
2026-09-22 01:25:00,pumped,-1200.0
2026-09-22 01:30:00,nuclear,19104.227
2026-09-22 01:30:00,bituminous_coal,15706.951
2026-09-22 01:30:00,lng,10667.991
2026-09-22 01:30:00,renewable,3324.372
2026-09-22 01:30:00,hydro,581.987
2026-09-22 01:30:00,oil,127.251
2026-09-22 01:30:00,anthracite,102.682
2026-09-22 01:30:00,solar,0.0
2026-09-22 01:30:00,pumped,-1200.0
2026-09-22 01:35:00,nuclear,19071.422
2026-09-22 01:35:00,bituminous_coal,15638.18
2026-09-22 01:35:00,lng,10638.045
2026-09-22 01:35:00,renewable,3326.123
2026-09-22 01:35:00,hydro,549.383
2026-09-22 01:35:00,oil,183.105
2026-09-22 01:35:00,anthracite,67.896
2026-09-22 01:35:00,solar,0.0
2026-09-22 01:35:00,pumped,-1200.0
2026-09-22 01:40:00,nuclear,19039.35
2026-09-22 01:40:00,bituminous_coal,15618.286
2026-09-22 01:40:00,lng,10606.821
2026-09-22 01:40:00,renewable,3321.582
2026-09-22 01:40:00,hydro,513.079
2026-09-22 01:40:00,oil,118.305
2026-09-22 01:40:00,anthracite,33.429
2026-09-22 01:40:00,solar,0.0
2026-09-22 01:40:00,pumped,-1200.0
2026-09-22 01:45:00,nuclear,18951.529
2026-09-22 01:45:00,bituminous_coal,15629.525
2026-09-22 01:45:00,lng,10603.334
2026-09-22 01:45:00,renewable,3304.396
2026-09-22 01:45:00,hydro,582.673
2026-09-22 01:45:00,oil,160.859
2026-09-22 01:45:00,anthracite,84.73
2026-09-22 01:45:00,solar,0.0
2026-09-22 01:45:00,pumped,-1200.0
2026-09-22 01:50:00,nuclear,18918.437
2026-09-22 01:50:00,bituminous_coal,15576.549
2026-09-22 01:50:00,lng,10609.168
2026-09-22 01:50:00,renewable,3338.488
2026-09-22 01:50:00,hydro,585.659
2026-09-22 01:50:00,oil,185.607
2026-09-22 01:50:00,anthracite,59.359
2026-09-22 01:50:00,solar,0.0
2026-09-22 01:50:00,pumped,-1200.0
2026-09-22 01:55:00,nuclear,18936.65
2026-09-22 01:55:00,bituminous_coal,15555.853
2026-09-22 01:55:00,lng,10556.246
2026-09-22 01:55:00,renewable,3288.167
2026-09-22 01:55:00,hydro,517.475
2026-09-22 01:55:00,oil,196.075
2026-09-22 01:55:00,anthracite,24.282
2026-09-22 01:55:00,solar,0.0
2026-09-22 01:55:00,pumped,-1200.0
2026-09-22 02:00:00,nuclear,18843.279
2026-09-22 02:00:00,bituminous_coal,15588.586
2026-09-22 02:00:00,lng,10525.453
2026-09-22 02:00:00,renewable,3374.841
2026-09-22 02:00:00,hydro,522.421
2026-09-22 02:00:00,oil,120.115
2026-09-22 02:00:00,anthracite,74.832
2026-09-22 02:00:00,solar,0.0
2026-09-22 02:00:00,pumped,-1200.0
2026-09-22 02:05:00,nuclear,18856.102
2026-09-22 02:05:00,bituminous_coal,15522.643
2026-09-22 02:05:00,lng,10485.325
2026-09-22 02:05:00,renewable,3342.119
2026-09-22 02:05:00,hydro,558.806
2026-09-22 02:05:00,oil,199.12
2026-09-22 02:05:00,anthracite,24.652
2026-09-22 02:05:00,solar,0.0
2026-09-22 02:05:00,pumped,-1200.0
2026-09-22 02:10:00,nuclear,18798.198
2026-09-22 02:10:00,bituminous_coal,15455.474
2026-09-22 02:10:00,lng,10520.511
2026-09-22 02:10:00,renewable,3287.622
2026-09-22 02:10:00,hydro,566.712
2026-09-22 02:10:00,oil,159.123
2026-09-22 02:10:00,anthracite,99.527
2026-09-22 02:10:00,solar,0.0
2026-09-22 02:10:00,pumped,-1200.0
2026-09-22 02:15:00,nuclear,18820.608
2026-09-22 02:15:00,bituminous_coal,15463.923
2026-09-22 02:15:00,lng,10510.356
2026-09-22 02:15:00,renewable,3328.571
2026-09-22 02:15:00,hydro,555.498
2026-09-22 02:15:00,oil,193.096
2026-09-22 02:15:00,anthracite,84.771
2026-09-22 02:15:00,solar,0.0
2026-09-22 02:15:00,pumped,-1200.0
2026-09-22 02:20:00,nuclear,18750.181
2026-09-22 02:20:00,bituminous_coal,15445.753
2026-09-22 02:20:00,lng,10518.726
2026-09-22 02:20:00,renewable,3295.294
2026-09-22 02:20:00,hydro,507.767
2026-09-22 02:20:00,oil,160.627
2026-09-22 02:20:00,anthracite,18.028
2026-09-22 02:20:00,solar,0.0
2026-09-22 02:20:00,pumped,-1200.0
2026-09-22 02:25:00,nuclear,18806.113
2026-09-22 02:25:00,bituminous_coal,15413.58
2026-09-22 02:25:00,lng,10488.8
2026-09-22 02:25:00,renewable,3283.836
2026-09-22 02:25:00,hydro,519.804
2026-09-22 02:25:00,oil,183.393
2026-09-22 02:25:00,anthracite,93.518
2026-09-22 02:25:00,solar,0.0
2026-09-22 02:25:00,pumped,-1200.0
2026-09-22 02:30:00,nuclear,18716.64
2026-09-22 02:30:00,bituminous_coal,15458.076
2026-09-22 02:30:00,lng,10468.815
2026-09-22 02:30:00,renewable,3328.303
2026-09-22 02:30:00,hydro,549.122
2026-09-22 02:30:00,oil,177.948
2026-09-22 02:30:00,anthracite,28.475
2026-09-22 02:30:00,solar,0.0
2026-09-22 02:30:00,pumped,-1200.0
2026-09-22 02:35:00,nuclear,18717.313
2026-09-22 02:35:00,bituminous_coal,15401.957
2026-09-22 02:35:00,lng,10420.924
2026-09-22 02:35:00,renewable,3345.989
2026-09-22 02:35:00,hydro,585.546
2026-09-22 02:35:00,oil,175.686
2026-09-22 02:35:00,anthracite,90.097
2026-09-22 02:35:00,solar,0.0
2026-09-22 02:35:00,pumped,-1200.0
2026-09-22 02:40:00,nuclear,18688.19
2026-09-22 02:40:00,bituminous_coal,15460.065
2026-09-22 02:40:00,lng,10472.018
2026-09-22 02:40:00,renewable,3282.189
2026-09-22 02:40:00,hydro,558.418
2026-09-22 02:40:00,oil,137.184
2026-09-22 02:40:00,anthracite,31.297
2026-09-22 02:40:00,solar,0.0
2026-09-22 02:40:00,pumped,-1200.0
2026-09-22 02:45:00,nuclear,18696.383
2026-09-22 02:45:00,bituminous_coal,15427.401
2026-09-22 02:45:00,lng,10480.799
2026-09-22 02:45:00,renewable,3317.454
2026-09-22 02:45:00,hydro,574.617
2026-09-22 02:45:00,oil,122.744
2026-09-22 02:45:00,anthracite,67.438
2026-09-22 02:45:00,solar,0.0
2026-09-22 02:45:00,pumped,-1200.0
2026-09-22 02:50:00,nuclear,18673.224
2026-09-22 02:50:00,bituminous_coal,15410.941
2026-09-22 02:50:00,lng,10496.84
2026-09-22 02:50:00,renewable,3295.094
2026-09-22 02:50:00,hydro,525.564
2026-09-22 02:50:00,oil,124.005
2026-09-22 02:50:00,anthracite,6.6
2026-09-22 02:50:00,solar,0.0
2026-09-22 02:50:00,pumped,-1200.0
2026-09-22 02:55:00,nuclear,18674.389
2026-09-22 02:55:00,bituminous_coal,15420.947
2026-09-22 02:55:00,lng,10453.09
2026-09-22 02:55:00,renewable,3261.837
2026-09-22 02:55:00,hydro,552.184
2026-09-22 02:55:00,oil,138.049
2026-09-22 02:55:00,anthracite,46.581
2026-09-22 02:55:00,solar,0.0
2026-09-22 02:55:00,pumped,-1200.0
2026-09-22 03:00:00,nuclear,18657.192
2026-09-22 03:00:00,bituminous_coal,15436.424
2026-09-22 03:00:00,lng,10437.214
2026-09-22 03:00:00,renewable,3342.239
2026-09-22 03:00:00,hydro,547.262
2026-09-22 03:00:00,oil,179.01
2026-09-22 03:00:00,anthracite,55.264
2026-09-22 03:00:00,solar,0.0
2026-09-22 03:00:00,pumped,-1200.0
2026-09-22 03:05:00,nuclear,18709.179
2026-09-22 03:05:00,bituminous_coal,15405.808
2026-09-22 03:05:00,lng,10455.861
2026-09-22 03:05:00,renewable,3285.202
2026-09-22 03:05:00,hydro,521.529
2026-09-22 03:05:00,oil,136.25
2026-09-22 03:05:00,anthracite,99.275
2026-09-22 03:05:00,solar,0.0
2026-09-22 03:05:00,pumped,-1200.0
2026-09-22 03:10:00,nuclear,18656.225
2026-09-22 03:10:00,bituminous_coal,15431.671
2026-09-22 03:10:00,lng,10425.602
2026-09-22 03:10:00,renewable,3291.806
2026-09-22 03:10:00,hydro,516.88
2026-09-22 03:10:00,oil,183.669
2026-09-22 03:10:00,anthracite,42.35
2026-09-22 03:10:00,solar,0.0
2026-09-22 03:10:00,pumped,-1200.0
2026-09-22 03:15:00,nuclear,18727.635
2026-09-22 03:15:00,bituminous_coal,15451.724
2026-09-22 03:15:00,lng,10477.416
2026-09-22 03:15:00,renewable,3292.437
2026-09-22 03:15:00,hydro,510.618
2026-09-22 03:15:00,oil,183.379
2026-09-22 03:15:00,anthracite,23.559
2026-09-22 03:15:00,solar,0.0
2026-09-22 03:15:00,pumped,-1200.0
2026-09-22 03:20:00,nuclear,18754.161
2026-09-22 03:20:00,bituminous_coal,15456.397
2026-09-22 03:20:00,lng,10411.705
2026-09-22 03:20:00,renewable,3276.659
2026-09-22 03:20:00,hydro,597.678
2026-09-22 03:20:00,oil,142.521
2026-09-22 03:20:00,anthracite,35.441
2026-09-22 03:20:00,solar,0.0
2026-09-22 03:20:00,pumped,-1200.0
2026-09-22 03:25:00,nuclear,18775.532
2026-09-22 03:25:00,bituminous_coal,15377.664
2026-09-22 03:25:00,lng,10513.198
2026-09-22 03:25:00,renewable,3349.876
2026-09-22 03:25:00,hydro,585.475
2026-09-22 03:25:00,oil,139.441
2026-09-22 03:25:00,anthracite,26.37
2026-09-22 03:25:00,solar,0.0
2026-09-22 03:25:00,pumped,-1200.0
2026-09-22 03:30:00,nuclear,18738.404
2026-09-22 03:30:00,bituminous_coal,15413.102
2026-09-22 03:30:00,lng,10510.114
2026-09-22 03:30:00,renewable,3260.78
2026-09-22 03:30:00,hydro,503.509
2026-09-22 03:30:00,oil,196.814
2026-09-22 03:30:00,anthracite,66.032
2026-09-22 03:30:00,solar,0.0
2026-09-22 03:30:00,pumped,-1200.0
2026-09-22 03:35:00,nuclear,18713.979
2026-09-22 03:35:00,bituminous_coal,15425.123
2026-09-22 03:35:00,lng,10509.046
2026-09-22 03:35:00,renewable,3285.472
2026-09-22 03:35:00,hydro,534.874
2026-09-22 03:35:00,oil,155.279
2026-09-22 03:35:00,anthracite,85.11
2026-09-22 03:35:00,solar,0.0
2026-09-22 03:35:00,pumped,-1200.0
2026-09-22 03:40:00,nuclear,18740.19
2026-09-22 03:40:00,bituminous_coal,15448.022
2026-09-22 03:40:00,lng,10510.665
2026-09-22 03:40:00,renewable,3359.673
2026-09-22 03:40:00,hydro,540.369
2026-09-22 03:40:00,oil,116.561
2026-09-22 03:40:00,anthracite,20.427
2026-09-22 03:40:00,solar,0.0
2026-09-22 03:40:00,pumped,-1200.0
2026-09-22 03:45:00,nuclear,18803.574
2026-09-22 03:45:00,bituminous_coal,15476.315
2026-09-22 03:45:00,lng,10460.757
2026-09-22 03:45:00,renewable,3354.373
2026-09-22 03:45:00,hydro,568.322
2026-09-22 03:45:00,oil,168.777
2026-09-22 03:45:00,anthracite,63.917
2026-09-22 03:45:00,solar,0.0
2026-09-22 03:45:00,pumped,-1200.0
2026-09-22 03:50:00,nuclear,18864.769
2026-09-22 03:50:00,bituminous_coal,15491.408
2026-09-22 03:50:00,lng,10499.37
2026-09-22 03:50:00,renewable,3314.148
2026-09-22 03:50:00,hydro,576.815
2026-09-22 03:50:00,oil,174.299
2026-09-22 03:50:00,anthracite,93.593
2026-09-22 03:50:00,solar,0.0
2026-09-22 03:50:00,pumped,-1200.0
2026-09-22 03:55:00,nuclear,18864.613
2026-09-22 03:55:00,bituminous_coal,15480.755
2026-09-22 03:55:00,lng,10564.159
2026-09-22 03:55:00,renewable,3362.624
2026-09-22 03:55:00,hydro,550.146
2026-09-22 03:55:00,oil,189.238
2026-09-22 03:55:00,anthracite,17.254
2026-09-22 03:55:00,solar,0.0
2026-09-22 03:55:00,pumped,-1200.0
2026-09-22 04:00:00,nuclear,18851.951
2026-09-22 04:00:00,bituminous_coal,15589.681
2026-09-22 04:00:00,lng,10529.558
2026-09-22 04:00:00,renewable,3347.422
2026-09-22 04:00:00,hydro,567.055
2026-09-22 04:00:00,oil,136.204
2026-09-22 04:00:00,anthracite,33.365
2026-09-22 04:00:00,solar,0.0
2026-09-22 04:00:00,pumped,-1200.0
2026-09-22 04:05:00,nuclear,18901.85
2026-09-22 04:05:00,bituminous_coal,15600.314
2026-09-22 04:05:00,lng,10578.91
2026-09-22 04:05:00,renewable,3312.382
2026-09-22 04:05:00,hydro,508.631
2026-09-22 04:05:00,oil,172.882
2026-09-22 04:05:00,anthracite,99.419
2026-09-22 04:05:00,solar,0.0
2026-09-22 04:05:00,pumped,-1200.0
2026-09-22 04:10:00,nuclear,18888.2
2026-09-22 04:10:00,bituminous_coal,15618.863
2026-09-22 04:10:00,lng,10581.031
2026-09-22 04:10:00,renewable,3366.736
2026-09-22 04:10:00,hydro,574.851
2026-09-22 04:10:00,oil,164.279
2026-09-22 04:10:00,anthracite,37.179
2026-09-22 04:10:00,solar,0.0
2026-09-22 04:10:00,pumped,-1200.0
2026-09-22 04:15:00,nuclear,18975.946
2026-09-22 04:15:00,bituminous_coal,15573.916
2026-09-22 04:15:00,lng,10567.697
2026-09-22 04:15:00,renewable,3323.116
2026-09-22 04:15:00,hydro,514.538
2026-09-22 04:15:00,oil,174.383
2026-09-22 04:15:00,anthracite,10.422
2026-09-22 04:15:00,solar,0.0
2026-09-22 04:15:00,pumped,-1200.0
2026-09-22 04:20:00,nuclear,18960.082
2026-09-22 04:20:00,bituminous_coal,15648.175
2026-09-22 04:20:00,lng,10651.037
2026-09-22 04:20:00,renewable,3363.906
2026-09-22 04:20:00,hydro,550.511
2026-09-22 04:20:00,oil,207.723
2026-09-22 04:20:00,anthracite,6.174
2026-09-22 04:20:00,solar,0.0
2026-09-22 04:20:00,pumped,-1200.0
2026-09-22 04:25:00,nuclear,19013.553
2026-09-22 04:25:00,bituminous_coal,15715.312
2026-09-22 04:25:00,lng,10642.037
2026-09-22 04:25:00,renewable,3410.767
2026-09-22 04:25:00,hydro,534.829
2026-09-22 04:25:00,oil,191.804
2026-09-22 04:25:00,anthracite,93.939
2026-09-22 04:25:00,solar,0.0
2026-09-22 04:25:00,pumped,-1200.0
2026-09-22 04:30:00,nuclear,19052.214
2026-09-22 04:30:00,bituminous_coal,15750.592
2026-09-22 04:30:00,lng,10632.387
2026-09-22 04:30:00,renewable,3363.984
2026-09-22 04:30:00,hydro,598.919
2026-09-22 04:30:00,oil,125.917
2026-09-22 04:30:00,anthracite,37.721
2026-09-22 04:30:00,solar,0.0
2026-09-22 04:30:00,pumped,-1200.0
2026-09-22 04:35:00,nuclear,19109.711
2026-09-22 04:35:00,bituminous_coal,15769.883
2026-09-22 04:35:00,lng,10739.945
2026-09-22 04:35:00,renewable,3346.532
2026-09-22 04:35:00,hydro,516.484
2026-09-22 04:35:00,oil,175.738
2026-09-22 04:35:00,anthracite,31.873
2026-09-22 04:35:00,solar,0.0
2026-09-22 04:35:00,pumped,-1200.0
2026-09-22 04:40:00,nuclear,19209.929
2026-09-22 04:40:00,bituminous_coal,15830.934
2026-09-22 04:40:00,lng,10716.783
2026-09-22 04:40:00,renewable,3370.369
2026-09-22 04:40:00,hydro,610.384
2026-09-22 04:40:00,oil,176.333
2026-09-22 04:40:00,anthracite,37.238
2026-09-22 04:40:00,solar,0.0
2026-09-22 04:40:00,pumped,-1200.0
2026-09-22 04:45:00,nuclear,19211.999
2026-09-22 04:45:00,bituminous_coal,15854.558
2026-09-22 04:45:00,lng,10784.8
2026-09-22 04:45:00,renewable,3345.222
2026-09-22 04:45:00,hydro,600.063
2026-09-22 04:45:00,oil,139.785
2026-09-22 04:45:00,anthracite,95.468
2026-09-22 04:45:00,solar,0.0
2026-09-22 04:45:00,pumped,-1200.0
2026-09-22 04:50:00,nuclear,19250.225
2026-09-22 04:50:00,bituminous_coal,15844.981
2026-09-22 04:50:00,lng,10803.808
2026-09-22 04:50:00,renewable,3403.449
2026-09-22 04:50:00,hydro,559.69
2026-09-22 04:50:00,oil,126.714
2026-09-22 04:50:00,anthracite,87.169
2026-09-22 04:50:00,solar,0.0
2026-09-22 04:50:00,pumped,-1200.0
2026-09-22 04:55:00,nuclear,19377.077
2026-09-22 04:55:00,bituminous_coal,15964.458
2026-09-22 04:55:00,lng,10827.559
2026-09-22 04:55:00,renewable,3365.353
2026-09-22 04:55:00,hydro,606.564
2026-09-22 04:55:00,oil,151.008
2026-09-22 04:55:00,anthracite,16.241
2026-09-22 04:55:00,solar,0.0
2026-09-22 04:55:00,pumped,-1200.0
2026-09-22 05:00:00,nuclear,19379.79
2026-09-22 05:00:00,bituminous_coal,15957.867
2026-09-22 05:00:00,lng,10800.204
2026-09-22 05:00:00,renewable,3454.191
2026-09-22 05:00:00,hydro,608.828
2026-09-22 05:00:00,oil,139.551
2026-09-22 05:00:00,anthracite,101.768
2026-09-22 05:00:00,solar,12.558
2026-09-22 05:00:00,pumped,-1200.0
2026-09-22 05:05:00,nuclear,19417.433
2026-09-22 05:05:00,bituminous_coal,16007.665
2026-09-22 05:05:00,lng,10818.725
2026-09-22 05:05:00,renewable,3402.589
2026-09-22 05:05:00,hydro,580.303
2026-09-22 05:05:00,oil,142.574
2026-09-22 05:05:00,anthracite,70.484
2026-09-22 05:05:00,solar,144.153
2026-09-22 05:05:00,pumped,-1200.0
2026-09-22 05:10:00,nuclear,19494.376
2026-09-22 05:10:00,bituminous_coal,16054.407
2026-09-22 05:10:00,lng,10855.371
2026-09-22 05:10:00,renewable,3483.066
2026-09-22 05:10:00,hydro,599.712
2026-09-22 05:10:00,oil,191.619
2026-09-22 05:10:00,anthracite,26.621
2026-09-22 05:10:00,solar,276.869
2026-09-22 05:10:00,pumped,-1200.0
2026-09-22 05:15:00,nuclear,19557.843
2026-09-22 05:15:00,bituminous_coal,16088.672
2026-09-22 05:15:00,lng,10888.082
2026-09-22 05:15:00,renewable,3421.805
2026-09-22 05:15:00,hydro,586.131
2026-09-22 05:15:00,oil,157.929
2026-09-22 05:15:00,anthracite,99.924
2026-09-22 05:15:00,solar,410.643
2026-09-22 05:15:00,pumped,-1200.0
2026-09-22 05:20:00,nuclear,19643.996
2026-09-22 05:20:00,bituminous_coal,16151.515
2026-09-22 05:20:00,lng,10961.938
2026-09-22 05:20:00,renewable,3465.756
2026-09-22 05:20:00,hydro,569.467
2026-09-22 05:20:00,oil,125.823
2026-09-22 05:20:00,anthracite,45.855
2026-09-22 05:20:00,solar,545.412
2026-09-22 05:20:00,pumped,-1200.0
2026-09-22 05:25:00,nuclear,19690.507
2026-09-22 05:25:00,bituminous_coal,16188.471
2026-09-22 05:25:00,lng,10970.441
2026-09-22 05:25:00,renewable,3433.795
2026-09-22 05:25:00,hydro,603.873
2026-09-22 05:25:00,oil,213.511
2026-09-22 05:25:00,anthracite,81.454
2026-09-22 05:25:00,solar,681.111
2026-09-22 05:25:00,pumped,-1200.0
2026-09-22 05:30:00,nuclear,19795.464
2026-09-22 05:30:00,bituminous_coal,16219.318
2026-09-22 05:30:00,lng,11015.591
2026-09-22 05:30:00,renewable,3491.196
2026-09-22 05:30:00,hydro,627.318
2026-09-22 05:30:00,oil,178.836
2026-09-22 05:30:00,anthracite,96.635
2026-09-22 05:30:00,solar,817.676
2026-09-22 05:30:00,pumped,-1200.0
2026-09-22 05:35:00,nuclear,19865.896
2026-09-22 05:35:00,bituminous_coal,16277.687
2026-09-22 05:35:00,lng,11055.08
2026-09-22 05:35:00,renewable,3494.985
2026-09-22 05:35:00,hydro,533.339
2026-09-22 05:35:00,oil,147.506
2026-09-22 05:35:00,anthracite,71.117
2026-09-22 05:35:00,solar,955.042
2026-09-22 05:35:00,pumped,-1200.0
2026-09-22 05:40:00,nuclear,19851.146
2026-09-22 05:40:00,bituminous_coal,16333.779
2026-09-22 05:40:00,lng,11110.298
2026-09-22 05:40:00,renewable,3468.924
2026-09-22 05:40:00,hydro,613.639
2026-09-22 05:40:00,oil,160.007
2026-09-22 05:40:00,anthracite,85.721
2026-09-22 05:40:00,solar,1093.143
2026-09-22 05:40:00,pumped,-1200.0
2026-09-22 05:45:00,nuclear,19993.34
2026-09-22 05:45:00,bituminous_coal,16456.526
2026-09-22 05:45:00,lng,11197.478
2026-09-22 05:45:00,renewable,3532.023
2026-09-22 05:45:00,hydro,562.044
2026-09-22 05:45:00,oil,215.103
2026-09-22 05:45:00,anthracite,39.632
2026-09-22 05:45:00,solar,1231.913
2026-09-22 05:45:00,pumped,-1200.0
2026-09-22 05:50:00,nuclear,20051.636
2026-09-22 05:50:00,bituminous_coal,16477.152
2026-09-22 05:50:00,lng,11208.857
2026-09-22 05:50:00,renewable,3506.232
2026-09-22 05:50:00,hydro,540.699
2026-09-22 05:50:00,oil,169.157
2026-09-22 05:50:00,anthracite,23.585
2026-09-22 05:50:00,solar,1371.287
2026-09-22 05:50:00,pumped,-1200.0
2026-09-22 05:55:00,nuclear,20118.273
2026-09-22 05:55:00,bituminous_coal,16596.786
2026-09-22 05:55:00,lng,11255.806
2026-09-22 05:55:00,renewable,3544.52
2026-09-22 05:55:00,hydro,617.998
2026-09-22 05:55:00,oil,155.181
2026-09-22 05:55:00,anthracite,43.539
2026-09-22 05:55:00,solar,1511.198
2026-09-22 05:55:00,pumped,-1200.0
2026-09-22 06:00:00,nuclear,20159.825
2026-09-22 06:00:00,bituminous_coal,16601.839
2026-09-22 06:00:00,lng,11256.592
2026-09-22 06:00:00,renewable,3554.288
2026-09-22 06:00:00,hydro,574.907
2026-09-22 06:00:00,oil,156.205
2026-09-22 06:00:00,anthracite,46.253
2026-09-22 06:00:00,solar,1651.58
2026-09-22 06:00:00,pumped,0.0
2026-09-22 06:05:00,nuclear,20273.318
2026-09-22 06:05:00,bituminous_coal,16740.271
2026-09-22 06:05:00,lng,11346.641
2026-09-22 06:05:00,renewable,3548.961
2026-09-22 06:05:00,hydro,635.158
2026-09-22 06:05:00,oil,185.431
2026-09-22 06:05:00,anthracite,27.512
2026-09-22 06:05:00,solar,1792.365
2026-09-22 06:05:00,pumped,0.0
2026-09-22 06:10:00,nuclear,20319.357
2026-09-22 06:10:00,bituminous_coal,16757.871
2026-09-22 06:10:00,lng,11371.711
2026-09-22 06:10:00,renewable,3553.412
2026-09-22 06:10:00,hydro,642.296
2026-09-22 06:10:00,oil,176.62
2026-09-22 06:10:00,anthracite,67.925
2026-09-22 06:10:00,solar,1933.488
2026-09-22 06:10:00,pumped,0.0
2026-09-22 06:15:00,nuclear,20455.392
2026-09-22 06:15:00,bituminous_coal,16871.202
2026-09-22 06:15:00,lng,11437.615
2026-09-22 06:15:00,renewable,3562.58
2026-09-22 06:15:00,hydro,637.667
2026-09-22 06:15:00,oil,177.287
2026-09-22 06:15:00,anthracite,84.536
2026-09-22 06:15:00,solar,2074.88
2026-09-22 06:15:00,pumped,10.981
2026-09-22 06:20:00,nuclear,20549.724
2026-09-22 06:20:00,bituminous_coal,16879.351
2026-09-22 06:20:00,lng,11501.09
2026-09-22 06:20:00,renewable,3647.146
2026-09-22 06:20:00,hydro,616.855
2026-09-22 06:20:00,oil,213.755
2026-09-22 06:20:00,anthracite,13.194
